id,forecast_version,forecast_month,item_id,site_code,customer_id,quantity,unit_price,status
3678,2026-06-SOP,2026-09,DRV-0018,200,,9.36,2159.93,Approved
3679,2026-06-SOP,2026-09,DRV-0019,100,,16.64,2096.4,Approved
3680,2026-06-SOP,2026-09,DRV-0020,200,,23.92,1449.68,Approved
3681,2026-06-SOP,2026-09,DRV-0021,100,CUST-0183,31.2,1578.52,Approved
3682,2026-06-SOP,2026-09,DRV-0022,200,,38.48,6560.95,Approved
3683,2026-06-SOP,2026-09,DRV-0023,100,,45.76,2081.07,Approved
3684,2026-06-SOP,2026-09,DRV-0024,200,,53.04,2355.97,Approved
3685,2026-06-SOP,2026-09,DRV-0025,100,CUST-0235,60.32,3295.38,Approved
3686,2026-06-SOP,2026-09,DRV-0026,200,,67.6,953.4,Approved
3687,2026-06-SOP,2026-09,DRV-0027,100,,74.88,1770.83,Approved
3688,2026-06-SOP,2026-09,DRV-0028,200,,9.36,3628.75,Approved
3689,2026-06-SOP,2026-09,DRV-0029,100,CUST-0047,16.64,2526.8,Approved
3690,2026-06-SOP,2026-09,DRV-0030,200,,23.92,639.6,Approved
3691,2026-06-SOP,2026-09,DRV-0031,100,,31.2,2018.83,Approved
3692,2026-06-SOP,2026-09,DRV-0032,200,,38.48,357.16,Approved
3693,2026-06-SOP,2026-09,DRV-0033,100,CUST-0099,45.76,1678.97,Approved
3694,2026-06-SOP,2026-09,DRV-0034,200,,53.04,642.41,Approved
3695,2026-06-SOP,2026-09,DRV-0035,100,,60.32,1390.95,Approved
3696,2026-06-SOP,2026-09,DRV-0036,200,,67.6,2339.36,Approved
3697,2026-06-SOP,2026-09,DRV-0037,100,CUST-0151,74.88,6384.99,Approved
3698,2026-06-SOP,2026-09,DRV-0038,200,,9.36,788.88,Approved
3699,2026-06-SOP,2026-09,DRV-0039,100,,16.64,566.56,Approved
3700,2026-06-SOP,2026-09,DRV-0040,200,,23.92,326.81,Approved
3701,2026-06-SOP,2026-09,DRV-0041,100,CUST-0203,31.2,411.3,Approved
3702,2026-06-SOP,2026-09,DRV-0042,200,,38.48,630.06,Approved
3703,2026-06-SOP,2026-09,DRV-0043,100,,45.76,908.86,Approved
3704,2026-06-SOP,2026-09,DRV-0044,200,,53.04,312.91,Approved
3705,2026-06-SOP,2026-09,DRV-0045,100,CUST-0015,60.32,549.0,Approved
3706,2026-06-SOP,2026-09,DRV-0046,200,,67.6,1290.18,Approved
3707,2026-06-SOP,2026-09,DRV-0047,100,,74.88,5574.81,Approved
3708,2026-06-SOP,2026-09,DRV-0048,200,,9.36,1387.94,Approved
3709,2026-06-SOP,2026-09,DRV-0049,100,CUST-0067,16.64,1845.83,Approved
3710,2026-06-SOP,2026-09,DRV-0050,200,,23.92,4902.03,Approved
3711,2026-06-SOP,2026-09,DRV-0051,100,,31.2,4518.53,Approved
3712,2026-06-SOP,2026-09,DRV-0052,200,,38.48,1881.35,Approved
3713,2026-06-SOP,2026-09,DRV-0053,100,CUST-0119,45.76,3670.49,Approved
3714,2026-06-SOP,2026-09,DRV-0054,200,,53.04,3565.79,Approved
3715,2026-06-SOP,2026-09,DRV-0055,100,,60.32,8182.45,Approved
3716,2026-06-SOP,2026-09,DRV-0056,200,,67.6,4604.88,Approved
3717,2026-06-SOP,2026-09,DRV-0057,100,CUST-0171,74.88,6047.16,Approved
3718,2026-06-SOP,2026-09,DRV-0058,200,,9.36,2895.26,Approved
3719,2026-06-SOP,2026-09,DRV-0059,100,,16.64,5922.14,Approved
3720,2026-06-SOP,2026-09,DRV-0060,200,,23.92,549.66,Approved
3721,2026-06-SOP,2026-09,SYS-0001,100,CUST-0223,31.2,722.81,Approved
3722,2026-06-SOP,2026-09,SYS-0002,300,,38.48,1854.09,Approved
3723,2026-06-SOP,2026-09,SYS-0003,100,,45.76,1215.35,Approved
3724,2026-06-SOP,2026-09,SYS-0004,300,,53.04,424.8,Approved
3725,2026-06-SOP,2026-09,SYS-0005,100,CUST-0035,60.32,421.74,Approved
3726,2026-06-SOP,2026-09,SYS-0006,300,,67.6,632.78,Approved
3727,2026-06-SOP,2026-09,SYS-0007,100,,74.88,1323.63,Approved
3728,2026-06-SOP,2026-09,SYS-0008,300,,9.36,325.39,Approved
3729,2026-06-SOP,2026-09,SYS-0009,100,CUST-0087,16.64,833.44,Approved
3730,2026-06-SOP,2026-09,SYS-0010,300,,23.92,1565.46,Approved
3731,2026-06-SOP,2026-09,SYS-0011,100,,31.2,1594.53,Approved
3732,2026-06-SOP,2026-09,SYS-0012,300,,38.48,777.71,Approved
3733,2026-06-SOP,2026-09,SYS-0013,100,CUST-0139,45.76,1263.45,Approved
3734,2026-06-SOP,2026-09,SYS-0014,300,,53.04,1245.69,Approved
3735,2026-06-SOP,2026-09,SYS-0015,100,,60.32,8212.78,Approved
3736,2026-06-SOP,2026-09,SYS-0016,300,,67.6,3063.95,Approved
3737,2026-06-SOP,2026-09,SYS-0017,100,CUST-0191,74.88,4415.6,Approved
3738,2026-06-SOP,2026-09,SYS-0018,300,,9.36,986.55,Approved
3739,2026-06-SOP,2026-09,SYS-0019,100,,16.64,2568.76,Approved
3740,2026-06-SOP,2026-09,SYS-0020,300,,23.92,5725.59,Approved
3741,2026-06-SOP,2026-09,SYS-0021,100,CUST-0003,31.2,2846.94,Approved
3742,2026-06-SOP,2026-09,SYS-0022,300,,38.48,7410.76,Approved
3743,2026-06-SOP,2026-09,SYS-0023,100,,45.76,3536.2,Approved
3744,2026-06-SOP,2026-09,SYS-0024,300,,53.04,8836.05,Approved
3745,2026-06-SOP,2026-09,SYS-0025,100,CUST-0055,60.32,818.44,Approved
3746,2026-06-SOP,2026-09,SYS-0026,300,,67.6,2002.44,Approved
3747,2026-06-SOP,2026-09,SYS-0027,100,,74.88,1450.07,Approved
3748,2026-06-SOP,2026-09,SYS-0028,300,,9.36,3107.59,Approved
3749,2026-06-SOP,2026-09,SYS-0029,100,CUST-0107,16.64,1731.96,Approved
3750,2026-06-SOP,2026-09,SYS-0030,300,,23.92,5013.39,Approved
3751,2026-06-SOP,2026-10,ACT-0001,100,CUST-0004,42.64,3393.07,Approved
3752,2026-06-SOP,2026-10,ACT-0002,200,,49.92,577.45,Approved
3753,2026-06-SOP,2026-10,ACT-0003,100,,57.2,2938.68,Approved
3754,2026-06-SOP,2026-10,ACT-0004,200,,64.48,302.85,Approved
3755,2026-06-SOP,2026-10,ACT-0005,100,CUST-0056,71.76,1195.71,Approved
3756,2026-06-SOP,2026-10,ACT-0006,200,,79.04,802.09,Approved
3757,2026-06-SOP,2026-10,ACT-0007,100,,13.52,4323.02,Approved
3758,2026-06-SOP,2026-10,ACT-0008,200,,20.8,325.41,Approved
3759,2026-06-SOP,2026-10,ACT-0009,100,CUST-0108,28.08,527.67,Approved
3760,2026-06-SOP,2026-10,ACT-0010,200,,35.36,3284.37,Approved
3761,2026-06-SOP,2026-10,ACT-0011,100,,42.64,621.76,Approved
3762,2026-06-SOP,2026-10,ACT-0012,200,,49.92,470.39,Approved
3763,2026-06-SOP,2026-10,ACT-0013,100,CUST-0160,57.2,571.98,Approved
3764,2026-06-SOP,2026-10,ACT-0014,200,,64.48,850.75,Approved
3765,2026-06-SOP,2026-10,ACT-0015,100,,71.76,1535.5,Approved
3766,2026-06-SOP,2026-10,ACT-0016,200,,79.04,314.86,Approved
3767,2026-06-SOP,2026-10,ACT-0017,100,CUST-0212,13.52,930.22,Approved
3768,2026-06-SOP,2026-10,ACT-0018,200,,20.8,1572.91,Approved
3769,2026-06-SOP,2026-10,ACT-0019,100,,28.08,1892.53,Approved
3770,2026-06-SOP,2026-10,ACT-0020,200,,35.36,963.38,Approved
3771,2026-06-SOP,2026-10,ACT-0021,100,CUST-0024,42.64,1450.19,Approved
3772,2026-06-SOP,2026-10,ACT-0022,200,,49.92,1414.86,Approved
3773,2026-06-SOP,2026-10,ACT-0023,100,,57.2,3351.06,Approved
3774,2026-06-SOP,2026-10,ACT-0024,200,,64.48,2938.87,Approved
3775,2026-06-SOP,2026-10,ACT-0025,100,CUST-0076,71.76,4173.42,Approved
3776,2026-06-SOP,2026-10,ACT-0026,200,,79.04,2506.29,Approved
3777,2026-06-SOP,2026-10,ACT-0027,100,,13.52,4273.51,Approved
3778,2026-06-SOP,2026-10,ACT-0028,200,,20.8,333.73,Approved
3779,2026-06-SOP,2026-10,ACT-0029,100,CUST-0128,28.08,1318.94,Approved
3780,2026-06-SOP,2026-10,ACT-0030,200,,35.36,643.14,Approved
3781,2026-06-SOP,2026-10,ACT-0031,100,,42.64,3710.38,Approved
3782,2026-06-SOP,2026-10,ACT-0032,200,,49.92,347.28,Approved
3783,2026-06-SOP,2026-10,ACT-0033,100,CUST-0180,57.2,2003.29,Approved
3784,2026-06-SOP,2026-10,ACT-0034,200,,64.48,521.08,Approved
3785,2026-06-SOP,2026-10,ACT-0035,100,,71.76,3068.53,Approved
3786,2026-06-SOP,2026-10,ACT-0036,200,,79.04,296.0,Approved
3787,2026-06-SOP,2026-10,ACT-0037,100,CUST-0232,13.52,5494.71,Approved
3788,2026-06-SOP,2026-10,ACT-0038,200,,20.8,622.01,Approved
3789,2026-06-SOP,2026-10,ACT-0039,100,,28.08,1134.13,Approved
3790,2026-06-SOP,2026-10,ACT-0040,200,,35.36,302.76,Approved
3791,2026-06-SOP,2026-10,ACT-0041,100,CUST-0044,42.64,682.35,Approved
3792,2026-06-SOP,2026-10,ACT-0042,200,,49.92,1005.42,Approved
3793,2026-06-SOP,2026-10,ACT-0043,100,,57.2,713.94,Approved
3794,2026-06-SOP,2026-10,ACT-0044,200,,64.48,277.0,Approved
3795,2026-06-SOP,2026-10,ACT-0045,100,CUST-0096,71.76,458.79,Approved
3796,2026-06-SOP,2026-10,ACT-0046,200,,79.04,811.03,Approved
3797,2026-06-SOP,2026-10,ACT-0047,100,,13.52,1161.02,Approved
3798,2026-06-SOP,2026-10,ACT-0048,200,,20.8,589.86,Approved
3799,2026-06-SOP,2026-10,ACT-0049,100,CUST-0148,28.08,1297.33,Approved
3800,2026-06-SOP,2026-10,ACT-0050,200,,35.36,1523.79,Approved
3801,2026-06-SOP,2026-10,ACT-0051,100,,42.64,6594.64,Approved
3802,2026-06-SOP,2026-10,ACT-0052,200,,49.92,950.81,Approved
3803,2026-06-SOP,2026-10,ACT-0053,100,CUST-0200,57.2,683.13,Approved
3804,2026-06-SOP,2026-10,ACT-0054,200,,64.48,5794.82,Approved
3805,2026-06-SOP,2026-10,ACT-0055,100,,71.76,3284.38,Approved
3806,2026-06-SOP,2026-10,ACT-0056,200,,79.04,966.53,Approved
3807,2026-06-SOP,2026-10,ACT-0057,100,CUST-0012,13.52,3745.03,Approved
3808,2026-06-SOP,2026-10,ACT-0058,200,,20.8,522.61,Approved
3809,2026-06-SOP,2026-10,ACT-0059,100,,28.08,1265.87,Approved
3810,2026-06-SOP,2026-10,ACT-0060,200,,35.36,325.39,Approved
3811,2026-06-SOP,2026-10,AFT-0001,100,CUST-0064,42.64,2613.91,Approved
3812,2026-06-SOP,2026-10,AFT-0002,100,,49.92,2515.69,Approved
3813,2026-06-SOP,2026-10,AFT-0003,300,,57.2,7053.19,Approved
3814,2026-06-SOP,2026-10,AFT-0004,100,,64.48,3062.37,Approved
3815,2026-06-SOP,2026-10,AFT-0005,100,CUST-0116,71.76,3383.96,Approved
3816,2026-06-SOP,2026-10,AFT-0006,300,,79.04,8463.22,Approved
3817,2026-06-SOP,2026-10,AFT-0007,100,,13.52,441.75,Approved
3818,2026-06-SOP,2026-10,AFT-0008,100,,20.8,367.12,Approved
3819,2026-06-SOP,2026-10,AFT-0009,300,CUST-0168,28.08,958.09,Approved
3820,2026-06-SOP,2026-10,AFT-0010,100,,35.36,346.63,Approved
3821,2026-06-SOP,2026-10,AFT-0011,100,,42.64,656.8,Approved
3822,2026-06-SOP,2026-10,AFT-0012,300,,49.92,1455.78,Approved
3823,2026-06-SOP,2026-10,AFT-0013,100,CUST-0220,57.2,4333.25,Approved
3824,2026-06-SOP,2026-10,AFT-0014,100,,64.48,1397.01,Approved
3825,2026-06-SOP,2026-10,AFT-0015,300,,71.76,1703.35,Approved
3826,2026-06-SOP,2026-10,AFT-0016,100,,79.04,2602.48,Approved
3827,2026-06-SOP,2026-10,AFT-0017,100,CUST-0032,13.52,2665.45,Approved
3828,2026-06-SOP,2026-10,AFT-0018,300,,20.8,833.83,Approved
3829,2026-06-SOP,2026-10,AFT-0019,100,,28.08,1115.51,Approved
3830,2026-06-SOP,2026-10,AFT-0020,100,,35.36,1152.62,Approved
3831,2026-06-SOP,2026-10,AFT-0021,300,CUST-0084,42.64,589.88,Approved
3832,2026-06-SOP,2026-10,AFT-0022,100,,49.92,341.47,Approved
3833,2026-06-SOP,2026-10,AFT-0023,100,,57.2,420.28,Approved
3834,2026-06-SOP,2026-10,AFT-0024,300,,64.48,913.31,Approved
3835,2026-06-SOP,2026-10,AFT-0025,100,CUST-0136,71.76,679.8,Approved
3836,2026-06-SOP,2026-10,AFT-0026,100,,79.04,281.97,Approved
3837,2026-06-SOP,2026-10,AFT-0027,300,,13.52,482.44,Approved
3838,2026-06-SOP,2026-10,AFT-0028,100,,20.8,522.03,Approved
3839,2026-06-SOP,2026-10,AFT-0029,100,CUST-0188,28.08,664.14,Approved
3840,2026-06-SOP,2026-10,AFT-0030,300,,35.36,526.18,Approved
3841,2026-06-SOP,2026-10,AFT-0031,100,,42.64,484.64,Approved
3842,2026-06-SOP,2026-10,AFT-0032,100,,49.92,950.13,Approved
3843,2026-06-SOP,2026-10,AFT-0033,300,CUST-0240,57.2,1445.9,Approved
3844,2026-06-SOP,2026-10,AFT-0034,100,,64.48,736.99,Approved
3845,2026-06-SOP,2026-10,AFT-0035,100,,71.76,3421.66,Approved
3846,2026-06-SOP,2026-10,AFT-0036,300,,79.04,1440.35,Approved
3847,2026-06-SOP,2026-10,AFT-0037,100,CUST-0052,13.52,4734.4,Approved
3848,2026-06-SOP,2026-10,AFT-0038,100,,20.8,2124.33,Approved
3849,2026-06-SOP,2026-10,AFT-0039,300,,28.08,12219.16,Approved
3850,2026-06-SOP,2026-10,AFT-0040,100,,35.36,822.39,Approved
3851,2026-06-SOP,2026-10,AFT-0041,100,CUST-0104,42.64,1710.34,Approved
3852,2026-06-SOP,2026-10,AFT-0042,300,,49.92,446.63,Approved
3853,2026-06-SOP,2026-10,AFT-0043,100,,57.2,1063.23,Approved
3854,2026-06-SOP,2026-10,AFT-0044,100,,64.48,1541.8,Approved
3855,2026-06-SOP,2026-10,AFT-0045,300,CUST-0156,71.76,1990.34,Approved
3856,2026-06-SOP,2026-10,AFT-0046,100,,79.04,948.77,Approved
3857,2026-06-SOP,2026-10,AFT-0047,100,,13.52,2719.51,Approved
3858,2026-06-SOP,2026-10,AFT-0048,300,,20.8,3814.99,Approved
3859,2026-06-SOP,2026-10,AFT-0049,100,CUST-0208,28.08,1074.55,Approved
3860,2026-06-SOP,2026-10,AFT-0050,100,,35.36,3744.41,Approved
3861,2026-06-SOP,2026-10,AFT-0051,300,,42.64,2067.42,Approved
3862,2026-06-SOP,2026-10,AFT-0052,100,,49.92,493.16,Approved
3863,2026-06-SOP,2026-10,AFT-0053,100,CUST-0020,57.2,692.84,Approved
3864,2026-06-SOP,2026-10,AFT-0054,300,,64.48,403.93,Approved
3865,2026-06-SOP,2026-10,AFT-0055,100,,71.76,413.81,Approved
3866,2026-06-SOP,2026-10,AFT-0056,100,,79.04,576.28,Approved
3867,2026-06-SOP,2026-10,AFT-0057,300,CUST-0072,13.52,937.29,Approved
3868,2026-06-SOP,2026-10,AFT-0058,100,,20.8,382.45,Approved
3869,2026-06-SOP,2026-10,AFT-0059,100,,28.08,422.02,Approved
3870,2026-06-SOP,2026-10,AFT-0060,300,,35.36,545.47,Approved
3871,2026-06-SOP,2026-10,CTL-0001,300,CUST-0124,42.64,3154.04,Approved
3872,2026-06-SOP,2026-10,CTL-0002,300,,49.92,1616.96,Approved
3873,2026-06-SOP,2026-10,CTL-0003,300,,57.2,2642.0,Approved
3874,2026-06-SOP,2026-10,CTL-0004,300,,64.48,2103.44,Approved
3875,2026-06-SOP,2026-10,CTL-0005,300,CUST-0176,71.76,1638.4,Approved
3876,2026-06-SOP,2026-10,CTL-0006,300,,79.04,2513.14,Approved
3877,2026-06-SOP,2026-10,CTL-0007,300,,13.52,3152.81,Approved
3878,2026-06-SOP,2026-10,CTL-0008,300,,20.8,1030.14,Approved
3879,2026-06-SOP,2026-10,CTL-0009,300,CUST-0228,28.08,2155.31,Approved
3880,2026-06-SOP,2026-10,CTL-0010,300,,35.36,4241.04,Approved
3881,2026-06-SOP,2026-10,CTL-0011,300,,42.64,4313.52,Approved
3882,2026-06-SOP,2026-10,CTL-0012,300,,49.92,6896.43,Approved
3883,2026-06-SOP,2026-10,CTL-0013,300,CUST-0040,57.2,421.31,Approved
3884,2026-06-SOP,2026-10,CTL-0014,300,,64.48,537.61,Approved
3885,2026-06-SOP,2026-10,CTL-0015,300,,71.76,732.35,Approved
3886,2026-06-SOP,2026-10,CTL-0016,300,,79.04,401.54,Approved
3887,2026-06-SOP,2026-10,CTL-0017,300,CUST-0092,13.52,367.57,Approved
3888,2026-06-SOP,2026-10,CTL-0018,300,,20.8,1037.97,Approved
3889,2026-06-SOP,2026-10,CTL-0019,300,,28.08,1552.09,Approved
3890,2026-06-SOP,2026-10,CTL-0020,300,,35.36,1073.61,Approved
3891,2026-06-SOP,2026-10,CTL-0021,300,CUST-0144,42.64,1213.21,Approved
3892,2026-06-SOP,2026-10,CTL-0022,300,,49.92,3000.17,Approved
3893,2026-06-SOP,2026-10,CTL-0023,300,,57.2,1828.13,Approved
3894,2026-06-SOP,2026-10,CTL-0024,300,,64.48,1167.46,Approved
3895,2026-06-SOP,2026-10,CTL-0025,300,CUST-0196,71.76,1879.61,Approved
3896,2026-06-SOP,2026-10,CTL-0026,300,,79.04,1606.72,Approved
3897,2026-06-SOP,2026-10,CTL-0027,300,,13.52,1644.02,Approved
3898,2026-06-SOP,2026-10,CTL-0028,300,,20.8,3370.5,Approved
3899,2026-06-SOP,2026-10,CTL-0029,300,CUST-0008,28.08,1081.35,Approved
3900,2026-06-SOP,2026-10,CTL-0030,300,,35.36,4306.68,Approved
3901,2026-06-SOP,2026-10,CTL-0031,300,,42.64,2916.96,Approved
3902,2026-06-SOP,2026-10,CTL-0032,300,,49.92,2951.41,Approved
3903,2026-06-SOP,2026-10,CTL-0033,300,CUST-0060,57.2,5656.23,Approved
3904,2026-06-SOP,2026-10,CTL-0034,300,,64.48,3041.5,Approved
3905,2026-06-SOP,2026-10,CTL-0035,300,,71.76,4406.64,Approved
3906,2026-06-SOP,2026-10,CTL-0036,300,,79.04,5442.41,Approved
3907,2026-06-SOP,2026-10,CTL-0037,300,CUST-0112,13.52,6369.84,Approved
3908,2026-06-SOP,2026-10,CTL-0038,300,,20.8,2429.78,Approved
3909,2026-06-SOP,2026-10,CTL-0039,300,,28.08,2854.21,Approved
3910,2026-06-SOP,2026-10,CTL-0040,300,,35.36,5682.14,Approved
3911,2026-06-SOP,2026-10,DRV-0001,100,CUST-0164,42.64,1684.36,Approved
3912,2026-06-SOP,2026-10,DRV-0002,200,,49.92,3244.03,Approved
3913,2026-06-SOP,2026-10,DRV-0003,100,,57.2,2854.57,Approved
3914,2026-06-SOP,2026-10,DRV-0004,200,,64.48,1126.84,Approved
3915,2026-06-SOP,2026-10,DRV-0005,100,CUST-0216,71.76,1735.42,Approved
3916,2026-06-SOP,2026-10,DRV-0006,200,,79.04,2693.59,Approved
3917,2026-06-SOP,2026-10,DRV-0007,100,,13.52,2086.0,Approved
3918,2026-06-SOP,2026-10,DRV-0008,200,,20.8,406.36,Approved
3919,2026-06-SOP,2026-10,DRV-0009,100,CUST-0028,28.08,435.44,Approved
3920,2026-06-SOP,2026-10,DRV-0010,200,,35.36,528.14,Approved
3921,2026-06-SOP,2026-10,DRV-0011,100,,42.64,1210.87,Approved
3922,2026-06-SOP,2026-10,DRV-0012,200,,49.92,352.63,Approved
3923,2026-06-SOP,2026-10,DRV-0013,100,CUST-0080,57.2,809.45,Approved
3924,2026-06-SOP,2026-10,DRV-0014,200,,64.48,1502.83,Approved
3925,2026-06-SOP,2026-10,DRV-0015,100,,71.76,1927.7,Approved
3926,2026-06-SOP,2026-10,DRV-0016,200,,79.04,545.44,Approved
3927,2026-06-SOP,2026-10,DRV-0017,100,CUST-0132,13.52,1126.14,Approved
3928,2026-06-SOP,2026-10,DRV-0018,200,,20.8,2159.93,Approved
3929,2026-06-SOP,2026-10,DRV-0019,100,,28.08,2096.4,Approved
3930,2026-06-SOP,2026-10,DRV-0020,200,,35.36,1449.68,Approved
3931,2026-06-SOP,2026-10,DRV-0021,100,CUST-0184,42.64,1578.52,Approved
3932,2026-06-SOP,2026-10,DRV-0022,200,,49.92,6560.95,Approved
3933,2026-06-SOP,2026-10,DRV-0023,100,,57.2,2081.07,Approved
3934,2026-06-SOP,2026-10,DRV-0024,200,,64.48,2355.97,Approved
3935,2026-06-SOP,2026-10,DRV-0025,100,CUST-0236,71.76,3295.38,Approved
3936,2026-06-SOP,2026-10,DRV-0026,200,,79.04,953.4,Approved
3937,2026-06-SOP,2026-10,DRV-0027,100,,13.52,1770.83,Approved
3938,2026-06-SOP,2026-10,DRV-0028,200,,20.8,3628.75,Approved
3939,2026-06-SOP,2026-10,DRV-0029,100,CUST-0048,28.08,2526.8,Approved
3940,2026-06-SOP,2026-10,DRV-0030,200,,35.36,639.6,Approved
3941,2026-06-SOP,2026-10,DRV-0031,100,,42.64,2018.83,Approved
3942,2026-06-SOP,2026-10,DRV-0032,200,,49.92,357.16,Approved
3943,2026-06-SOP,2026-10,DRV-0033,100,CUST-0100,57.2,1678.97,Approved
3944,2026-06-SOP,2026-10,DRV-0034,200,,64.48,642.41,Approved
3945,2026-06-SOP,2026-10,DRV-0035,100,,71.76,1390.95,Approved
3946,2026-06-SOP,2026-10,DRV-0036,200,,79.04,2339.36,Approved
3947,2026-06-SOP,2026-10,DRV-0037,100,CUST-0152,13.52,6384.99,Approved
3948,2026-06-SOP,2026-10,DRV-0038,200,,20.8,788.88,Approved
3949,2026-06-SOP,2026-10,DRV-0039,100,,28.08,566.56,Approved
3950,2026-06-SOP,2026-10,DRV-0040,200,,35.36,326.81,Approved
3951,2026-06-SOP,2026-10,DRV-0041,100,CUST-0204,42.64,411.3,Approved
3952,2026-06-SOP,2026-10,DRV-0042,200,,49.92,630.06,Approved
3953,2026-06-SOP,2026-10,DRV-0043,100,,57.2,908.86,Approved
3954,2026-06-SOP,2026-10,DRV-0044,200,,64.48,312.91,Approved
3955,2026-06-SOP,2026-10,DRV-0045,100,CUST-0016,71.76,549.0,Approved
3956,2026-06-SOP,2026-10,DRV-0046,200,,79.04,1290.18,Approved
3957,2026-06-SOP,2026-10,DRV-0047,100,,13.52,5574.81,Approved
3958,2026-06-SOP,2026-10,DRV-0048,200,,20.8,1387.94,Approved
3959,2026-06-SOP,2026-10,DRV-0049,100,CUST-0068,28.08,1845.83,Approved
3960,2026-06-SOP,2026-10,DRV-0050,200,,35.36,4902.03,Approved
3961,2026-06-SOP,2026-10,DRV-0051,100,,42.64,4518.53,Approved
3962,2026-06-SOP,2026-10,DRV-0052,200,,49.92,1881.35,Approved
3963,2026-06-SOP,2026-10,DRV-0053,100,CUST-0120,57.2,3670.49,Approved
3964,2026-06-SOP,2026-10,DRV-0054,200,,64.48,3565.79,Approved
3965,2026-06-SOP,2026-10,DRV-0055,100,,71.76,8182.45,Approved
3966,2026-06-SOP,2026-10,DRV-0056,200,,79.04,4604.88,Approved
3967,2026-06-SOP,2026-10,DRV-0057,100,CUST-0172,13.52,6047.16,Approved
3968,2026-06-SOP,2026-10,DRV-0058,200,,20.8,2895.26,Approved
3969,2026-06-SOP,2026-10,DRV-0059,100,,28.08,5922.14,Approved
3970,2026-06-SOP,2026-10,DRV-0060,200,,35.36,549.66,Approved
3971,2026-06-SOP,2026-10,SYS-0001,100,CUST-0224,42.64,722.81,Approved
3972,2026-06-SOP,2026-10,SYS-0002,300,,49.92,1854.09,Approved
3973,2026-06-SOP,2026-10,SYS-0003,100,,57.2,1215.35,Approved
3974,2026-06-SOP,2026-10,SYS-0004,300,,64.48,424.8,Approved
3975,2026-06-SOP,2026-10,SYS-0005,100,CUST-0036,71.76,421.74,Approved
3976,2026-06-SOP,2026-10,SYS-0006,300,,79.04,632.78,Approved
3977,2026-06-SOP,2026-10,SYS-0007,100,,13.52,1323.63,Approved
3978,2026-06-SOP,2026-10,SYS-0008,300,,20.8,325.39,Approved
3979,2026-06-SOP,2026-10,SYS-0009,100,CUST-0088,28.08,833.44,Approved
3980,2026-06-SOP,2026-10,SYS-0010,300,,35.36,1565.46,Approved
3981,2026-06-SOP,2026-10,SYS-0011,100,,42.64,1594.53,Approved
3982,2026-06-SOP,2026-10,SYS-0012,300,,49.92,777.71,Approved
3983,2026-06-SOP,2026-10,SYS-0013,100,CUST-0140,57.2,1263.45,Approved
3984,2026-06-SOP,2026-10,SYS-0014,300,,64.48,1245.69,Approved
3985,2026-06-SOP,2026-10,SYS-0015,100,,71.76,8212.78,Approved
3986,2026-06-SOP,2026-10,SYS-0016,300,,79.04,3063.95,Approved
3987,2026-06-SOP,2026-10,SYS-0017,100,CUST-0192,13.52,4415.6,Approved
3988,2026-06-SOP,2026-10,SYS-0018,300,,20.8,986.55,Approved
3989,2026-06-SOP,2026-10,SYS-0019,100,,28.08,2568.76,Approved
3990,2026-06-SOP,2026-10,SYS-0020,300,,35.36,5725.59,Approved
3991,2026-06-SOP,2026-10,SYS-0021,100,CUST-0004,42.64,2846.94,Approved
3992,2026-06-SOP,2026-10,SYS-0022,300,,49.92,7410.76,Approved
3993,2026-06-SOP,2026-10,SYS-0023,100,,57.2,3536.2,Approved
3994,2026-06-SOP,2026-10,SYS-0024,300,,64.48,8836.05,Approved
3995,2026-06-SOP,2026-10,SYS-0025,100,CUST-0056,71.76,818.44,Approved
3996,2026-06-SOP,2026-10,SYS-0026,300,,79.04,2002.44,Approved
3997,2026-06-SOP,2026-10,SYS-0027,100,,13.52,1450.07,Approved
3998,2026-06-SOP,2026-10,SYS-0028,300,,20.8,3107.59,Approved
3999,2026-06-SOP,2026-10,SYS-0029,100,CUST-0108,28.08,1731.96,Approved
4000,2026-06-SOP,2026-10,SYS-0030,300,,35.36,5013.39,Approved
4001,2026-06-SOP,2026-11,ACT-0001,100,CUST-0005,54.08,3393.07,Approved
4002,2026-06-SOP,2026-11,ACT-0002,200,,61.36,577.45,Approved
4003,2026-06-SOP,2026-11,ACT-0003,100,,68.64,2938.68,Approved
4004,2026-06-SOP,2026-11,ACT-0004,200,,75.92,302.85,Approved
4005,2026-06-SOP,2026-11,ACT-0005,100,CUST-0057,10.4,1195.71,Approved
4006,2026-06-SOP,2026-11,ACT-0006,200,,17.68,802.09,Approved
4007,2026-06-SOP,2026-11,ACT-0007,100,,24.96,4323.02,Approved
4008,2026-06-SOP,2026-11,ACT-0008,200,,32.24,325.41,Approved
4009,2026-06-SOP,2026-11,ACT-0009,100,CUST-0109,39.52,527.67,Approved
4010,2026-06-SOP,2026-11,ACT-0010,200,,46.8,3284.37,Approved
4011,2026-06-SOP,2026-11,ACT-0011,100,,54.08,621.76,Approved
4012,2026-06-SOP,2026-11,ACT-0012,200,,61.36,470.39,Approved
4013,2026-06-SOP,2026-11,ACT-0013,100,CUST-0161,68.64,571.98,Approved
4014,2026-06-SOP,2026-11,ACT-0014,200,,75.92,850.75,Approved
4015,2026-06-SOP,2026-11,ACT-0015,100,,10.4,1535.5,Approved
4016,2026-06-SOP,2026-11,ACT-0016,200,,17.68,314.86,Approved
